OverallQual,GrLivArea,TotalBsmtSF,2ndFlrSF,BsmtFinSF1,1stFlrSF,GarageCars,GarageArea,LotArea,TotRmsAbvGrd,Age,Neighborhood,YearRemodAdd,MasVnrArea,BsmtUnfSF,FullBath,LotFrontage,WoodDeckSF,GarageYrBlt,GarageType
7,1671,1022.0,549,526.0,1122,2.0,451.0,8170,7,77,Crawfor,1950,270.0,496.0,2,81.0,0,1963.0,Detchd
7,1609,637.0,650,0.0,959,3.0,579.0,12320,8,74,Crawfor,1990,0.0,637.0,1,70.0,0,1963.0,2Types
6,1801,697.0,697,0.0,1104,2.0,365.0,14210,8,76,Crawfor,1959,0.0,697.0,1,70.0,0,1930.0,Attchd
5,2315,1168.0,1037,760.0,1278,1.0,342.0,15600,9,56,Crawfor,1963,405.0,408.0,2,78.0,0,1950.0,Attchd
5,976,976.0,0,305.0,976,1.0,215.0,7288,5,64,IDOTRR,1950,0.0,671.0,1,50.0,160,1942.0,Detchd
6,1285,861.0,424,374.0,861,2.0,506.0,7000,6,80,IDOTRR,1950,0.0,487.0,1,50.0,96,1950.0,Detchd
4,672,432.0,0,0.0,672,0.0,0.0,8534,4,81,IDOTRR,1950,0.0,432.0,1,61.0,0,1979.0,missing
4,641,641.0,0,0.0,641,1.0,272.0,7030,4,81,IDOTRR,1950,0.0,641.0,1,50.0,184,1925.0,Detchd
6,1638,967.0,671,0.0,967,1.0,384.0,9060,6,49,IDOTRR,1957,327.0,967.0,2,75.0,0,1957.0,Detchd
3,729,0.0,0,0.0,729,0.0,0.0,12366,5,61,IDOTRR,1950,0.0,0.0,1,69.0,0,1979.0,missing
5,1396,660.0,336,0.0,1060,0.0,0.0,9000,8,55,IDOTRR,1951,0.0,660.0,2,50.0,0,1979.0,missing
3,936,216.0,360,0.0,576,0.0,0.0,8520,6,90,IDOTRR,1950,0.0,216.0,1,60.0,0,1979.0,missing
8,1778,1573.0,0,1573.0,1778,2.0,495.0,5748,5,1,Crawfor,2006,473.0,0.0,2,41.0,123,2005.0,Attchd
8,1646,1594.0,0,1564.0,1646,2.0,525.0,3842,5,2,Crawfor,2005,186.0,30.0,2,44.0,128,2004.0,Attchd
6,1625,1625.0,0,776.0,1625,2.0,576.0,23580,6,27,Mitchel,1979,0.0,849.0,2,69.0,136,1979.0,Attchd
6,1664,1664.0,0,0.0,1664,2.0,616.0,8385,10,28,Mitchel,1978,0.0,1664.0,2,65.0,0,1978.0,2Types
8,1491,1491.0,0,0.0,1491,2.0,490.0,9116,7,5,Mitchel,2001,0.0,1491.0,2,70.0,120,2001.0,Attchd
6,1210,1128.0,0,576.0,1210,2.0,528.0,11080,6,31,Mitchel,1975,257.0,552.0,2,140.0,0,1975.0,Attchd
6,1650,1632.0,0,909.0,1650,2.0,518.0,50102,6,48,Timber,1958,0.0,723.0,1,67.0,0,1958.0,Attchd
6,1403,1381.0,0,1136.0,1403,2.0,470.0,8098,5,6,Timber,2000,0.0,129.0,2,67.0,0,2000.0,Attchd
8,1960,1728.0,0,1350.0,1960,3.0,714.0,13618,8,1,Timber,2006,198.0,378.0,2,95.0,172,2005.0,Attchd
9,1838,1838.0,0,1455.0,1838,3.0,682.0,11577,9,1,Timber,2006,382.0,383.0,2,88.0,161,2005.0,Attchd
1,1600,0.0,0,0.0,1600,1.0,270.0,31250,6,55,Mitchel,1951,0.0,0.0,1,125.0,0,1951.0,Attchd
7,1368,1288.0,0,1243.0,1368,4.0,784.0,7020,8,9,Mitchel,1997,200.0,45.0,2,78.0,0,1997.0,Attchd
5,1304,264.0,688,0.0,616,1.0,336.0,2665,5,29,MeadowV,1977,0.0,264.0,1,41.0,141,1977.0,BuiltIn
5,874,864.0,0,441.0,874,1.0,288.0,10172,5,38,Mitchel,2003,0.0,423.0,1,58.0,0,1968.0,Attchd
5,1652,1652.0,0,149.0,1652,3.0,928.0,11836,8,36,Mitchel,1970,0.0,1503.0,2,67.0,0,1970.0,2Types
4,630,630.0,0,522.0,630,0.0,0.0,1470,3,36,MeadowV,1970,0.0,108.0,1,21.0,0,1979.0,missing
4,1092,546.0,546,252.0,546,1.0,253.0,1484,5,34,MeadowV,1972,0.0,294.0,1,21.0,0,1972.0,Attchd
5,1360,1104.0,0,119.0,1360,1.0,336.0,13384,8,37,Mitchel,1979,194.0,641.0,1,80.0,160,1969.0,Attchd
4,1092,546.0,546,408.0,546,1.0,286.0,1533,5,36,MeadowV,1970,0.0,138.0,1,21.0,0,1970.0,CarPort
4,1092,546.0,546,0.0,546,0.0,0.0,1526,5,36,MeadowV,1970,0.0,546.0,1,21.0,0,1979.0,missing
4,1092,546.0,546,0.0,546,0.0,0.0,1936,5,36,MeadowV,1970,0.0,546.0,1,21.0,0,1979.0,missing
4,1092,546.0,546,252.0,546,1.0,286.0,1894,6,36,MeadowV,1970,0.0,294.0,1,21.0,0,1970.0,CarPort
5,1224,1224.0,0,1224.0,1224,2.0,576.0,20000,7,46,Mitchel,1996,0.0,0.0,1,160.0,474,1960.0,Detchd
5,970,912.0,0,337.0,970,0.0,0.0,10441,6,14,Mitchel,1992,0.0,575.0,1,62.0,80,1979.0,missing
7,2000,996.0,1004,758.0,996,3.0,650.0,9627,9,13,Mitchel,1994,94.0,238.0,2,74.0,190,1993.0,Attchd
